Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
lava,Lava 3G 415,https://cdn2.gsmarena.com/vv/bigpic/lava-3g-415.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, May","Available. Released 2014, May",125 x 64 x 10.7 mm (4.92 x 2.52 x 0.42 in),119 g (4.20 oz),Dual SIM,Removable Li-Ion 1500 mAh battery,"TFT capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,Up to 9 h 40 min,"Black, Grey",,HSDPA 2100,,HSPA,Mali-400,LED flash,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava 3G 354,https://cdn2.gsmarena.com/vv/bigpic/lava-3g-354.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, May","Available. Released 2014, May",118 x 61 x 11.8 mm (4.65 x 2.40 x 0.46 in),103.8 g (3.63 oz),Dual SIM,Removable Li-Ion 1400 mAh battery,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.0 GHz Cortex-A7,"microSD, up to 32 GB","2 GB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,Dark Blue & White,,HSDPA 2100,,HSPA,Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 504q+,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-504q-plus.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",146.7 x 72.5 x 7.9 mm (5.78 x 2.85 x 0.31 in),149 g (5.26 oz),Dual SIM,Removable Li-Po 2000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","10 MP, AF",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 4 h 30 min,"Grey, White",,HSDPA 2100,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, panorama, HDR",,,Up to 230 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 356,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-356.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",116.9 x 62.5 x 12.6 mm (4.60 x 2.46 x 0.50 in),112 g (3.95 oz),Dual SIM,Flashlight,"Capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.2 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",1.3 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,"Yes, with A-GPS","FM radio, recording",microUSB,"Accelerometer, proximity",Removable Li-Ion 1500 mAh battery,Up to 5 h,"Crystal White, Black, Grey",,HSDPA 2100,,"Yes, 384 kbps",,,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 450 Colour,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-450.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",136 x 63.5 x 10.5 mm (5.35 x 2.5 x 0.41 in),136 g (4.80 oz),Dual SIM,Removable Li-Ion 1800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,720p,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS","FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 9 h 15 min,"Blue, Tan Brown, Raspberry Pink, Ivory White, Pro Black",About 100 EUR,HSDPA 2100,,HSPA,Mali-400,"LED flash, panorama, HDR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 406Q,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-406q.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",124 x 64.5 x 10.3 mm (4.88 x 2.54 x 0.41 in),-,Dual SIM,Removable Li-Ion 1700 mAh battery,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Qualcomm MSM8610 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","4 GB, 1 GB RAM",5 MP,720p,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS","FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,,"Black, White",About 80 EUR,HSDPA 2100,,HSPA,Adreno 302,"LED flash, panorama, HDR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 550Q,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-550q.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",156 x 77.8 x 9.8 mm (6.14 x 3.06 x 0.39 in),177 g (6.24 oz),Dual SIM,Li-Po 2600 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS","FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 10 h (2G) / Up to 5 h (3G),"Black, White",About 150 EUR,HSDPA 2100,,HSPA 21.1/5.76 Mbps,PowerVR SGX544,"LED flash, panorama, HDR",,,Up to 500 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Pro 20,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-pro-20.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, April","Available. Released 2014, April",138 x 67.5 x 7.7 mm (5.43 x 2.66 x 0.30 in),112 g (3.95 oz),Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Android 4.2.1 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, AF",1080p@30fps,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Po 2000 mAh battery,Up to 7 h 30 min,Dark Blue,About 150 EUR,HSDPA 2100,,HSPA,PowerVR SGX544,"Dual-LED flash, panorama, HDR",,,Up to 400 h,,,,,,,Corning Gorilla Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Pro 30,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-pro-30.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, January","Available. Released 2014, January",138 x 66.7 x 7.5 mm (5.43 x 2.63 x 0.30 in),114 g (4.02 oz),Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2.1 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, AF",1080p@30fps,3 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Po 2000 mAh battery,Up to 7 h 30 min,Grey/Black,About 180 EUR,HSDPA 2100,,HSPA,PowerVR SGX544,"Dual-LED flash, panorama, HDR",,,Up to 400 h,,,,,,,Corning Gorilla Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 401e,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-401e.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, June. Released 2013, June",Discontinued,124 x 63 x 10 mm (4.88 x 2.48 x 0.39 in),133 g (4.69 oz),Dual SIM,Flashlight,"TFT touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3.5 (Gingerbread),,1.0 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",3.15 MP,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,A-GPS only,FM radio,Proprietary,Accelerometer,No,Up to 10 h 40 min,Grey/Blue,About 50 EUR,,,,,,Removable Li-Ion 1500 mAh battery,,Up to 210 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 349S,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-349s.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, June. Released 2013, June",Discontinued,115 x 61.5 x 13.3 mm (4.53 x 2.42 x 0.52 in),115.4 g (4.06 oz),Dual SIM,Removable Li-Ion 1400 mAh battery,"TFT touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),,1.0 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,Proprietary,Accelerometer,,Up to 5 h,Brown/cool gold,About 40 EUR,,,,,,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 349+,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-349-plus.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, July. Released 2013, July",Discontinued,115 x 61.5 x 13.3 mm (4.53 x 2.42 x 0.52 in),115.4 g (4.06 oz),Dual SIM,No,"TFT touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),,1.0 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,Proprietary,Accelerometer,Removable Li-Ion 1400 mAh battery,Up to 5 h,Brown/cool gold,About 40 EUR,,,,,,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 404e,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-404.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, December. Released 2013, December",Discontinued,125 x 64 x 9.9 mm (4.92 x 2.52 x 0.39 in),113 g (3.99 oz),Dual SIM,Removable Li-Ion 1400 mAh battery,"TFT touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.2 GHz,"microSD, up to 32 GB","2 GB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP",No,FM radio,microUSB 2.0,Accelerometer,,Up to 7 h,Black/White,About 50 EUR,,,,Mali-400,Panorama,,,Up to 150 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 503e,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-503.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, October. Released 2013, October",Discontinued,143.2 x 73.3 x 10.5 mm (5.64 x 2.89 x 0.41 in),175 g (6.17 oz),Dual SIM,Removable Li-Ion 2000 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,1.3 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,Black,About 90 EUR,,,,Mali-400,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 506Q,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-506q.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, September. Released 2013, September",Discontinued,143 x 73 x 8.9 mm (5.63 x 2.87 x 0.35 in),143.5 g (5.04 oz),Dual SIM,Removable Li-Po 2000 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, AF",Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 5 h 20 min,Dark Grey,About 110 EUR,HSDPA 2100,,HSPA,PowerVR SGX544,"LED flash, panorama, HDR",,,Up to 230 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 505,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-505.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, August. Released 2013, August",Discontinued,149.6 x 75 x 9.5 mm (5.89 x 2.95 x 0.37 in),-,Dual SIM,Removable Li-Po 2000 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~61.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, AF",Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h,Dark Grey,About 100 EUR,HSDPA 2100,,HSPA,Mali-400,"LED flash, panorama, HDR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 504q,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-504q.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, June. Released 2013, June",Discontinued,142.9 x 72.9 x 8.4 mm (5.63 x 2.87 x 0.33 in),140 g (4.94 oz),Dual SIM,Removable Li-Po 2000 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, AF",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,Up to 4 h,Dark Grey,About 170 EUR,HSDPA 2100,,HSPA,PowerVR SGX544,LED flash,,,Up to 230 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava 3G 402+,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-402.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, December. Released 2013, December",Discontinued,125.5 x 64.5 x 11.4 mm (4.94 x 2.54 x 0.45 in),124 g (4.37 oz),Dual SIM,Removable Li-Ion 1500 mAh battery,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,720p@30fps,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,A-GPS only,FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 4 h,"White, Black, Brown",About 70 EUR,HSDPA 2100,,HSPA,Mali-400,,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava 3G 402,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-402.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, August. Released 2013, August",Discontinued,125.5 x 64.5 x 11.4 mm (4.94 x 2.54 x 0.45 in),124 g (4.37 oz),Dual SIM,Removable Li-Ion 1500 mAh battery,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.2 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM","3.15 MP, AF",720p@30fps,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS","FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 4 h,"Metallic Brown, Metallic Grey, Metallic White",About 60 EUR,HSDPA 2100,,HSPA,Mali-400,Panorama,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 405+,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-405-plus.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, December. Released 2013, December",Discontinued,125 x 64 x 9 mm (4.92 x 2.52 x 0.35 in),127 g (4.48 oz),Dual SIM,Flashlight,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,A-GPS only,"FM radio, recording",microUSB 2.0,"Accelerometer, proximity",Removable Li-Po 1400 mAh battery,Up to 6 h 30 min,"Black, White",About 70 EUR,HSDPA 2100,,HSPA 21.1/5.76 Mbps,Mali-400,LED flash,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 503,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-503.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2013, October. Released 2013, October",Discontinued,143.2 x 73.3 x 10.5 mm (5.64 x 2.89 x 0.41 in),175 g (6.17 oz),Dual SIM,Removable Li-Ion 2000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,1.3 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,Black,About 90 EUR,HSDPA 2100,,HSPA,Mali-400,Panorama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
